x,y,V,t
17346.9,6857.48,320.87,49.9
17349.9,6856.19,320.898,49.91
17352.8,6854.9,320.926,49.92
17355.7,6853.61,320.954,49.93
17358.7,6852.32,320.982,49.94
17361.6,6851.03,321.011,49.95
17364.6,6849.74,321.039,49.96
17367.5,6848.45,321.067,49.97
17370.4,6847.15,321.095,49.98
17373.4,6845.86,321.123,49.99
17376.3,6844.56,321.151,50
17379.3,6843.27,321.179,50.01
17382.2,6841.97,321.207,50.02
17385.1,6840.67,321.235,50.03
17388.1,6839.37,321.263,50.04
17391,6838.07,321.292,50.05
17394,6836.77,321.32,50.06
17396.9,6835.47,321.348,50.07
17399.8,6834.17,321.376,50.08
17402.8,6832.86,321.404,50.09
17405.7,6831.56,321.433,50.1
17408.7,6830.25,321.461,50.11
17411.6,6828.95,321.489,50.12
17414.5,6827.64,321.517,50.13
17417.5,6826.33,321.546,50.14
17420.4,6825.02,321.574,50.15
17423.4,6823.71,321.602,50.16
17426.3,6822.4,321.631,50.17
17429.2,6821.09,321.659,50.18
17432.2,6819.77,321.687,50.19
17435.1,6818.46,321.716,50.2
17438,6817.15,321.744,50.21
17441,6815.83,321.773,50.22
17443.9,6814.51,321.801,50.23
17446.9,6813.19,321.83,50.24
17449.8,6811.88,321.858,50.25
17452.7,6810.56,321.886,50.26
17455.7,6809.24,321.915,50.27
17458.6,6807.91,321.943,50.28
17461.5,6806.59,321.972,50.29
17464.5,6805.27,322.001,50.3
17467.4,6803.94,322.029,50.31
17470.4,6802.62,322.058,50.32
17473.3,6801.29,322.086,50.33
17476.2,6799.97,322.115,50.34
17479.2,6798.64,322.143,50.35
17482.1,6797.31,322.172,50.36
17485,6795.98,322.2,50.37
17488,6794.65,322.229,50.38
17490.9,6793.32,322.258,50.39
17493.9,6791.98,322.286,50.4
17496.8,6790.65,322.315,50.41
17499.7,6789.31,322.343,50.42
17502.7,6787.98,322.372,50.43
17505.6,6786.64,322.401,50.44
17508.5,6785.31,322.429,50.45
17511.5,6783.97,322.458,50.46
17514.4,6782.63,322.487,50.47
17517.3,6781.29,322.516,50.48
17520.3,6779.95,322.544,50.49
17523.2,6778.6,322.573,50.5
17526.1,6777.26,322.602,50.51
17529.1,6775.92,322.631,50.52
17532,6774.57,322.659,50.53
17534.9,6773.23,322.688,50.54
17537.9,6771.88,322.717,50.55
17540.8,6770.53,322.746,50.56
17543.8,6769.18,322.775,50.57
17546.7,6767.83,322.803,50.58
17549.6,6766.48,322.832,50.59
17552.6,6765.13,322.861,50.6
17555.5,6763.78,322.89,50.61
17558.4,6762.43,322.919,50.62
17561.4,6761.07,322.948,50.63
17564.3,6759.72,322.977,50.64
17567.2,6758.36,323.006,50.65
17570.2,6757,323.035,50.66
17573.1,6755.65,323.064,50.67
17576,6754.29,323.093,50.68
17579,6752.93,323.122,50.69
17581.9,6751.57,323.151,50.7
17584.8,6750.21,323.18,50.71
17587.8,6748.84,323.209,50.72
17590.7,6747.48,323.238,50.73
17593.6,6746.11,323.267,50.74
17596.6,6744.75,323.296,50.75
17599.5,6743.38,323.325,50.76
17602.4,6742.02,323.354,50.77
17605.3,6740.65,323.383,50.78
17608.3,6739.28,323.412,50.79
17611.2,6737.91,323.441,50.8
17614.1,6736.54,323.47,50.81
17617.1,6735.17,323.5,50.82
17620,6733.79,323.529,50.83
17622.9,6732.42,323.558,50.84
17625.9,6731.04,323.587,50.85
17628.8,6729.67,323.616,50.86
17631.7,6728.29,323.645,50.87
17634.7,6726.92,323.675,50.88
17637.6,6725.54,323.704,50.89
17640.5,6724.16,323.733,50.9
17643.5,6722.78,323.762,50.91
17646.4,6721.4,323.791,50.92
17649.3,6720.01,323.821,50.93
17652.2,6718.63,323.85,50.94
17655.2,6717.25,323.879,50.95
17658.1,6715.86,323.909,50.96
17661,6714.48,323.938,50.97
17664,6713.09,323.967,50.98
17666.9,6711.7,323.997,50.99
17669.8,6710.31,324.026,51
17672.8,6708.92,324.055,51.01
17675.7,6707.53,324.085,51.02
17678.6,6706.14,324.114,51.03
17681.5,6704.75,324.144,51.04
17684.5,6703.36,324.173,51.05
17687.4,6701.96,324.202,51.06
17690.3,6700.57,324.232,51.07
17693.3,6699.17,324.261,51.08
17696.2,6697.77,324.291,51.09
17699.1,6696.38,324.32,51.1
17702,6694.98,324.35,51.11
17705,6693.58,324.379,51.12
17707.9,6692.18,324.409,51.13
17710.8,6690.78,324.438,51.14
17713.8,6689.37,324.467,51.15
17716.7,6687.97,324.497,51.16
17719.6,6686.57,324.526,51.17
17722.5,6685.16,324.556,51.18
17725.5,6683.75,324.586,51.19
17728.4,6682.35,324.615,51.2
17731.3,6680.94,324.645,51.21
17734.2,6679.53,324.674,51.22
17737.2,6678.12,324.704,51.23
17740.1,6676.71,324.733,51.24
17743,6675.3,324.763,51.25
17746,6673.88,324.793,51.26
17748.9,6672.47,324.822,51.27
17751.8,6671.06,324.852,51.28
17754.7,6669.64,324.882,51.29
17757.7,6668.22,324.911,51.3
17760.6,6666.81,324.941,51.31
17763.5,6665.39,324.971,51.32
17766.4,6663.97,325,51.33
17769.4,6662.55,325.03,51.34
17772.3,6661.13,325.06,51.35
17775.2,6659.71,325.09,51.36
17778.1,6658.28,325.119,51.37
17781.1,6656.86,325.149,51.38
17784,6655.44,325.179,51.39
17786.9,6654.01,325.209,51.4
17789.8,6652.58,325.239,51.41
17792.8,6651.16,325.268,51.42
17795.7,6649.73,325.298,51.43
17798.6,6648.3,325.328,51.44
17801.5,6646.87,325.358,51.45
17804.5,6645.44,325.388,51.46
17807.4,6644,325.417,51.47
17810.3,6642.57,325.447,51.48
17813.2,6641.14,325.477,51.49
17816.2,6639.7,325.507,51.5
17819.1,6638.27,325.537,51.51
17822,6636.83,325.567,51.52
17824.9,6635.39,325.597,51.53
17827.9,6633.95,325.627,51.54
17830.8,6632.51,325.656,51.55
17833.7,6631.07,325.686,51.56
17836.6,6629.63,325.716,51.57
17839.5,6628.19,325.746,51.58
17842.5,6626.75,325.776,51.59
17845.4,6625.3,325.806,51.6
17848.3,6623.86,325.836,51.61
17851.2,6622.41,325.866,51.62
17854.2,6620.97,325.896,51.63
17857.1,6619.52,325.926,51.64
17860,6618.07,325.956,51.65
17862.9,6616.62,325.986,51.66
17865.8,6615.17,326.016,51.67
17868.8,6613.72,326.047,51.68
17871.7,6612.26,326.077,51.69
17874.6,6610.81,326.107,51.7
17877.5,6609.36,326.137,51.71
17880.5,6607.9,326.167,51.72
17883.4,6606.45,326.197,51.73
17886.3,6604.99,326.227,51.74
17889.2,6603.53,326.257,51.75
17892.1,6602.07,326.288,51.76
17895.1,6600.61,326.318,51.77
17898,6599.15,326.348,51.78
17900.9,6597.69,326.378,51.79
17903.8,6596.23,326.408,51.8
17906.7,6594.76,326.438,51.81
17909.7,6593.3,326.469,51.82
17912.6,6591.83,326.499,51.83
17915.5,6590.37,326.529,51.84
17918.4,6588.9,326.559,51.85
17921.3,6587.43,326.589,51.86
17924.3,6585.96,326.62,51.87
17927.2,6584.49,326.65,51.88
17930.1,6583.02,326.68,51.89
17933,6581.55,326.71,51.9
17935.9,6580.08,326.741,51.91
17938.9,6578.6,326.771,51.92
17941.8,6577.13,326.801,51.93
17944.7,6575.65,326.832,51.94
17947.6,6574.18,326.862,51.95
17950.5,6572.7,326.892,51.96
17953.4,6571.22,326.923,51.97
17956.4,6569.74,326.953,51.98
17959.3,6568.26,326.983,51.99
17962.2,6566.78,327.014,52
17965.1,6565.3,327.044,52.01
17968,6563.82,327.074,52.02
17971,6562.33,327.105,52.03
17973.9,6560.85,327.135,52.04
17976.8,6559.36,327.166,52.05
17979.7,6557.88,327.196,52.06
17982.6,6556.39,327.227,52.07
17985.5,6554.9,327.257,52.08
17988.5,6553.41,327.288,52.09
17991.4,6551.92,327.318,52.1
17994.3,6550.43,327.349,52.11
17997.2,6548.94,327.379,52.12
18000.1,6547.45,327.41,52.13
18003,6545.95,327.44,52.14
18006,6544.46,327.471,52.15
18008.9,6542.96,327.501,52.16
18011.8,6541.47,327.532,52.17
18014.7,6539.97,327.562,52.18
18017.6,6538.47,327.593,52.19
18020.5,6536.97,327.623,52.2
18023.4,6535.47,327.654,52.21
18026.4,6533.97,327.684,52.22
18029.3,6532.47,327.715,52.23
18032.2,6530.96,327.745,52.24
18035.1,6529.46,327.776,52.25
18038,6527.96,327.807,52.26
18040.9,6526.45,327.837,52.27
18043.9,6524.94,327.868,52.28
18046.8,6523.44,327.898,52.29
18049.7,6521.93,327.929,52.3
18052.6,6520.42,327.96,52.31
18055.5,6518.91,327.99,52.32
18058.4,6517.4,328.021,52.33
18061.3,6515.88,328.052,52.34
18064.2,6514.37,328.083,52.35
18067.2,6512.86,328.113,52.36
18070.1,6511.34,328.144,52.37
18073,6509.83,328.175,52.38
18075.9,6508.31,328.205,52.39
18078.8,6506.79,328.236,52.4
18081.7,6505.27,328.267,52.41
18084.6,6503.75,328.298,52.42
18087.6,6502.23,328.329,52.43
18090.5,6500.71,328.359,52.44
18093.4,6499.19,328.39,52.45
18096.3,6497.67,328.421,52.46
18099.2,6496.14,328.452,52.47
18102.1,6494.62,328.483,52.48
18105,6493.09,328.513,52.49
18107.9,6491.57,328.544,52.5
18110.8,6490.04,328.575,52.51
18113.8,6488.51,328.606,52.52
18116.7,6486.98,328.636,52.53
18119.6,6485.45,328.667,52.54
18122.5,6483.92,328.698,52.55
18125.4,6482.39,328.729,52.56
18128.3,6480.85,328.76,52.57
18131.2,6479.32,328.791,52.58
18134.1,6477.78,328.822,52.59
18137,6476.25,328.853,52.6
18140,6474.71,328.883,52.61
18142.9,6473.17,328.914,52.62
18145.8,6471.63,328.945,52.63
18148.7,6470.09,328.976,52.64
18151.6,6468.55,329.007,52.65
18154.5,6467.01,329.038,52.66
18157.4,6465.47,329.069,52.67
18160.3,6463.93,329.1,52.68
18163.2,6462.38,329.131,52.69
18166.1,6460.84,329.162,52.7
18169,6459.29,329.193,52.71
18172,6457.75,329.224,52.72
18174.9,6456.2,329.255,52.73
18177.8,6454.65,329.286,52.74
18180.7,6453.1,329.317,52.75
18183.6,6451.55,329.348,52.76
18186.5,6450,329.379,52.77
18189.4,6448.45,329.41,52.78
18192.3,6446.89,329.441,52.79
18195.2,6445.34,329.473,52.8
18198.1,6443.78,329.504,52.81
18201,6442.23,329.535,52.82
18203.9,6440.67,329.566,52.83
18206.8,6439.11,329.597,52.84
18209.8,6437.55,329.628,52.85
18212.7,6435.99,329.659,52.86
18215.6,6434.43,329.69,52.87
18218.5,6432.87,329.721,52.88
18221.4,6431.31,329.752,52.89
18224.3,6429.75,329.783,52.9
18227.2,6428.18,329.814,52.91
18230.1,6426.62,329.846,52.92
18233,6425.05,329.877,52.93
18235.9,6423.48,329.908,52.94
18238.8,6421.92,329.939,52.95
18241.7,6420.35,329.97,52.96
18244.6,6418.78,330.002,52.97
18247.5,6417.21,330.033,52.98
18250.4,6415.64,330.064,52.99
18253.3,6414.06,330.095,53
18256.2,6412.49,330.126,53.01
18259.2,6410.92,330.158,53.02
18262.1,6409.34,330.189,53.03
18265,6407.77,330.22,53.04
18267.9,6406.19,330.252,53.05
18270.8,6404.61,330.283,53.06
18273.7,6403.03,330.314,53.07
18276.6,6401.45,330.345,53.08
18279.5,6399.87,330.377,53.09
18282.4,6398.29,330.408,53.1
18285.3,6396.71,330.439,53.11
18288.2,6395.12,330.471,53.12
18291.1,6393.54,330.502,53.13
18294,6391.96,330.533,53.14
18296.9,6390.37,330.564,53.15
18299.8,6388.78,330.596,53.16
18302.7,6387.19,330.627,53.17
18305.6,6385.61,330.658,53.18
18308.5,6384.02,330.69,53.19
18311.4,6382.43,330.721,53.2
18314.3,6380.83,330.752,53.21
18317.2,6379.24,330.784,53.22
18320.1,6377.65,330.815,53.23
18323,6376.05,330.847,53.24
18325.9,6374.46,330.878,53.25
18328.8,6372.86,330.909,53.26
18331.7,6371.27,330.941,53.27
18334.6,6369.67,330.972,53.28
18337.5,6368.07,331.004,53.29
18340.4,6366.47,331.035,53.3
18343.3,6364.87,331.066,53.31
18346.2,6363.27,331.098,53.32
18349.1,6361.67,331.129,53.33
18352,6360.06,331.161,53.34
18354.9,6358.46,331.192,53.35
18357.8,6356.85,331.224,53.36
18360.7,6355.25,331.255,53.37
18363.6,6353.64,331.287,53.38
18366.5,6352.03,331.319,53.39
18369.4,6350.43,331.35,53.4
18372.3,6348.82,331.382,53.41
18375.2,6347.21,331.413,53.42
18378.1,6345.59,331.445,53.43
18381,6343.98,331.476,53.44
18383.9,6342.37,331.508,53.45
18386.8,6340.75,331.539,53.46
18389.7,6339.14,331.571,53.47
18392.6,6337.52,331.602,53.48
18395.5,6335.91,331.634,53.49
18398.4,6334.29,331.665,53.5
18401.3,6332.67,331.697,53.51
18404.2,6331.05,331.728,53.52
18407.1,6329.43,331.76,53.53
18410,6327.81,331.791,53.54
18412.9,6326.19,331.823,53.55
18415.8,6324.56,331.855,53.56
18418.7,6322.94,331.886,53.57
18421.6,6321.32,331.918,53.58
18424.5,6319.69,331.95,53.59
18427.4,6318.06,331.981,53.6
18430.3,6316.44,332.013,53.61
18433.2,6314.81,332.045,53.62
18436.1,6313.18,332.076,53.63
18439,6311.55,332.108,53.64
18441.9,6309.92,332.14,53.65
18444.8,6308.28,332.171,53.66
18447.7,6306.65,332.203,53.67
18450.6,6305.02,332.235,53.68
18453.5,6303.38,332.266,53.69
18456.4,6301.75,332.298,53.7
18459.2,6300.11,332.33,53.71
18462.1,6298.47,332.362,53.72
18465,6296.83,332.393,53.73
18467.9,6295.19,332.425,53.74
18470.8,6293.55,332.457,53.75
18473.7,6291.91,332.488,53.76
18476.6,6290.27,332.52,53.77
18479.5,6288.63,332.552,53.78
18482.4,6286.98,332.584,53.79
18485.3,6285.34,332.615,53.8
18488.2,6283.69,332.647,53.81
18491.1,6282.05,332.679,53.82
18494,6280.4,332.71,53.83
18496.9,6278.75,332.742,53.84
18499.8,6277.1,332.774,53.85
18502.7,6275.45,332.806,53.86
18505.6,6273.8,332.838,53.87
18508.4,6272.15,332.869,53.88
18511.3,6270.5,332.901,53.89
18514.2,6268.84,332.933,53.9
18517.1,6267.19,332.965,53.91
18520,6265.53,332.997,53.92
18522.9,6263.88,333.029,53.93
18525.8,6262.22,333.06,53.94
18528.7,6260.56,333.092,53.95
18531.6,6258.9,333.124,53.96
18534.5,6257.24,333.156,53.97
18537.4,6255.58,333.188,53.98
18540.3,6253.92,333.22,53.99
18543.1,6252.26,333.252,54
18546,6250.59,333.284,54.01
18548.9,6248.93,333.316,54.02
18551.8,6247.26,333.348,54.03
18554.7,6245.6,333.379,54.04
18557.6,6243.93,333.411,54.05
18560.5,6242.26,333.443,54.06
18563.4,6240.59,333.475,54.07
18566.3,6238.92,333.507,54.08
18569.2,6237.25,333.539,54.09
18572,6235.58,333.571,54.1
18574.9,6233.91,333.603,54.11
18577.8,6232.23,333.634,54.12
18580.7,6230.56,333.666,54.13
18583.6,6228.89,333.698,54.14
18586.5,6227.21,333.73,54.15
18589.4,6225.53,333.762,54.16
18592.3,6223.85,333.794,54.17
18595.2,6222.18,333.826,54.18
18598,6220.5,333.858,54.19
18600.9,6218.82,333.89,54.2
18603.8,6217.13,333.922,54.21
18606.7,6215.45,333.954,54.22
18609.6,6213.77,333.986,54.23
18612.5,6212.08,334.018,54.24
18615.4,6210.4,334.05,54.25
18618.3,6208.71,334.082,54.26
18621.1,6207.03,334.114,54.27
18624,6205.34,334.146,54.28
18626.9,6203.65,334.178,54.29
18629.8,6201.96,334.211,54.3
18632.7,6200.27,334.243,54.31
18635.6,6198.58,334.275,54.32
18638.5,6196.89,334.307,54.33
18641.3,6195.19,334.339,54.34
18644.2,6193.5,334.371,54.35
18647.1,6191.8,334.403,54.36
18650,6190.11,334.435,54.37
18652.9,6188.41,334.467,54.38
18655.8,6186.71,334.499,54.39
18658.7,6185.01,334.531,54.4
18661.5,6183.32,334.563,54.41
18664.4,6181.62,334.595,54.42
18667.3,6179.91,334.627,54.43
18670.2,6178.21,334.659,54.44
18673.1,6176.51,334.691,54.45
18676,6174.81,334.723,54.46
18678.9,6173.1,334.756,54.47
18681.7,6171.39,334.788,54.48
18684.6,6169.69,334.82,54.49
18687.5,6167.98,334.852,54.5
18690.4,6166.27,334.884,54.51
18693.3,6164.56,334.916,54.52
18696.2,6162.85,334.948,54.53
18699,6161.14,334.981,54.54
18701.9,6159.43,335.013,54.55
18704.8,6157.72,335.045,54.56
18707.7,6156,335.077,54.57
18710.6,6154.29,335.109,54.58
18713.4,6152.57,335.142,54.59
18716.3,6150.86,335.174,54.6
18719.2,6149.14,335.206,54.61
18722.1,6147.42,335.238,54.62
18725,6145.7,335.27,54.63
18727.9,6143.98,335.302,54.64
18730.7,6142.26,335.335,54.65
18733.6,6140.54,335.367,54.66
18736.5,6138.82,335.399,54.67
18739.4,6137.1,335.431,54.68
18742.3,6135.37,335.463,54.69
18745.1,6133.65,335.495,54.7
18748,6131.92,335.528,54.71
18750.9,6130.19,335.56,54.72
18753.8,6128.46,335.592,54.73
18756.7,6126.74,335.624,54.74
18759.5,6125.01,335.657,54.75
18762.4,6123.28,335.689,54.76
18765.3,6121.54,335.721,54.77
18768.2,6119.81,335.753,54.78
18771.1,6118.08,335.786,54.79
18773.9,6116.34,335.818,54.8
18776.8,6114.61,335.85,54.81
18779.7,6112.87,335.882,54.82
18782.6,6111.14,335.915,54.83
18785.5,6109.4,335.947,54.84
18788.3,6107.66,335.979,54.85
18791.2,6105.92,336.012,54.86
18794.1,6104.18,336.044,54.87
18797,6102.44,336.076,54.88
18799.8,6100.7,336.109,54.89
18802.7,6098.95,336.141,54.9
18805.6,6097.21,336.173,54.91
18808.5,6095.47,336.206,54.92
18811.3,6093.72,336.238,54.93
18814.2,6091.97,336.27,54.94
18817.1,6090.23,336.302,54.95
18820,6088.48,336.335,54.96
18822.9,6086.73,336.367,54.97
18825.7,6084.98,336.399,54.98
18828.6,6083.23,336.432,54.99
18831.5,6081.48,336.464,55
18834.4,6079.72,336.496,55.01
18837.2,6077.97,336.529,55.02
18840.1,6076.22,336.561,55.03
18843,6074.46,336.593,55.04
18845.9,6072.7,336.626,55.05
18848.7,6070.95,336.658,55.06
18851.6,6069.19,336.69,55.07
18854.5,6067.43,336.723,55.08
18857.4,6065.67,336.755,55.09
18860.2,6063.91,336.787,55.1
18863.1,6062.15,336.82,55.11
18866,6060.38,336.852,55.12
18868.9,6058.62,336.885,55.13
18871.7,6056.86,336.917,55.14
18874.6,6055.09,336.95,55.15
18877.5,6053.33,336.982,55.16
18880.3,6051.56,337.014,55.17
18883.2,6049.79,337.047,55.18
18886.1,6048.02,337.079,55.19
18889,6046.25,337.112,55.2
18891.8,6044.48,337.144,55.21
18894.7,6042.71,337.176,55.22
18897.6,6040.94,337.209,55.23
18900.5,6039.17,337.241,55.24
18903.3,6037.39,337.273,55.25
18906.2,6035.62,337.306,55.26
18909.1,6033.84,337.338,55.27
18911.9,6032.07,337.371,55.28
18914.8,6030.29,337.403,55.29
18917.7,6028.51,337.436,55.3
18920.6,6026.73,337.468,55.31
18923.4,6024.95,337.5,55.32
18926.3,6023.17,337.533,55.33
18929.2,6021.39,337.565,55.34
18932,6019.6,337.598,55.35
18934.9,6017.82,337.63,55.36
18937.8,6016.04,337.663,55.37
18940.6,6014.25,337.695,55.38
18943.5,6012.46,337.728,55.39
18946.4,6010.68,337.76,55.4
18949.3,6008.89,337.793,55.41
18952.1,6007.1,337.825,55.42
18955,6005.31,337.858,55.43
18957.9,6003.52,337.89,55.44
18960.7,6001.73,337.923,55.45
18963.6,5999.94,337.955,55.46
18966.5,5998.14,337.988,55.47
18969.3,5996.35,338.02,55.48
18972.2,5994.55,338.053,55.49
18975.1,5992.76,338.085,55.5
18977.9,5990.96,338.118,55.51
18980.8,5989.16,338.15,55.52
18983.7,5987.36,338.183,55.53
18986.5,5985.57,338.215,55.54
18989.4,5983.76,338.248,55.55
18992.3,5981.96,338.28,55.56
18995.1,5980.16,338.313,55.57
18998,5978.36,338.345,55.58
19000.9,5976.55,338.378,55.59
19003.7,5974.75,338.41,55.6
19006.6,5972.94,338.443,55.61
19009.5,5971.14,338.475,55.62
19012.3,5969.33,338.508,55.63
19015.2,5967.52,338.54,55.64
19018.1,5965.71,338.573,55.65
19020.9,5963.9,338.605,55.66
19023.8,5962.09,338.638,55.67
19026.7,5960.28,338.67,55.68
19029.5,5958.47,338.703,55.69
19032.4,5956.65,338.736,55.7
19035.3,5954.84,338.768,55.71
19038.1,5953.02,338.801,55.72
19041,5951.21,338.833,55.73
19043.8,5949.39,338.866,55.74
19046.7,5947.57,338.899,55.75
19049.6,5945.75,338.931,55.76
19052.4,5943.94,338.964,55.77
19055.3,5942.11,338.996,55.78
19058.2,5940.29,339.029,55.79
19061,5938.47,339.061,55.8
19063.9,5936.65,339.094,55.81
19066.7,5934.82,339.126,55.82
19069.6,5933,339.159,55.83
19072.5,5931.17,339.191,55.84
19075.3,5929.35,339.224,55.85
19078.2,5927.52,339.257,55.86
19081.1,5925.69,339.289,55.87
19083.9,5923.86,339.322,55.88
19086.8,5922.03,339.354,55.89
19089.6,5920.2,339.387,55.9
19092.5,5918.37,339.42,55.91
19095.4,5916.54,339.452,55.92
19098.2,5914.7,339.485,55.93
19101.1,5912.87,339.517,55.94
19103.9,5911.03,339.55,55.95
19106.8,5909.2,339.583,55.96
19109.7,5907.36,339.615,55.97
19112.5,5905.52,339.648,55.98
19115.4,5903.68,339.681,55.99
19118.2,5901.84,339.713,56
19121.1,5900,339.746,56.01
19124,5898.16,339.779,56.02
19126.8,5896.32,339.811,56.03
19129.7,5894.48,339.844,56.04
19132.5,5892.63,339.876,56.05
19135.4,5890.79,339.909,56.06
19138.3,5888.94,339.941,56.07
19141.1,5887.09,339.974,56.08
19144,5885.25,340.007,56.09
19146.8,5883.4,340.039,56.1
19149.7,5881.55,340.072,56.11
19152.5,5879.7,340.104,56.12
19155.4,5877.85,340.137,56.13
19158.3,5876,340.17,56.14
19161.1,5874.14,340.202,56.15
19164,5872.29,340.235,56.16
19166.8,5870.43,340.268,56.17
19169.7,5868.58,340.3,56.18
19172.5,5866.72,340.333,56.19
19175.4,5864.87,340.366,56.2
19178.2,5863.01,340.398,56.21
19181.1,5861.15,340.431,56.22
19184,5859.29,340.464,56.23
19186.8,5857.43,340.496,56.24
19189.7,5855.57,340.529,56.25
19192.5,5853.7,340.562,56.26
19195.4,5851.84,340.594,56.27
19198.2,5849.98,340.627,56.28
19201.1,5848.11,340.66,56.29
19203.9,5846.25,340.692,56.3
19206.8,5844.38,340.725,56.31
19209.7,5842.51,340.758,56.32
19212.5,5840.64,340.79,56.33
19215.4,5838.77,340.823,56.34
19218.2,5836.9,340.856,56.35
19221.1,5835.03,340.888,56.36
19223.9,5833.16,340.921,56.37
19226.8,5831.29,340.953,56.38
19229.6,5829.42,340.986,56.39
19232.5,5827.54,341.019,56.4
19235.3,5825.67,341.051,56.41
19238.2,5823.79,341.084,56.42
19241,5821.91,341.117,56.43
19243.9,5820.03,341.149,56.44
19246.7,5818.16,341.182,56.45
19249.6,5816.28,341.215,56.46
19252.4,5814.39,341.248,56.47
19255.3,5812.51,341.28,56.48
19258.1,5810.63,341.313,56.49
19261,5808.75,341.346,56.5
19263.8,5806.86,341.378,56.51
19266.7,5804.98,341.411,56.52
19269.5,5803.09,341.444,56.53
19272.4,5801.21,341.477,56.54
19275.2,5799.32,341.509,56.55
19278.1,5797.43,341.542,56.56
19280.9,5795.54,341.575,56.57
19283.8,5793.65,341.607,56.58
19286.6,5791.76,341.64,56.59
19289.5,5789.87,341.673,56.6
19292.3,5787.98,341.705,56.61
19295.2,5786.08,341.738,56.62
19298,5784.19,341.771,56.63
19300.9,5782.29,341.803,56.64
19303.7,5780.4,341.836,56.65
19306.6,5778.5,341.869,56.66
19309.4,5776.6,341.901,56.67
19312.3,5774.7,341.934,56.68
19315.1,5772.8,341.967,56.69
19318,5770.9,341.999,56.7
19320.8,5769,342.032,56.71
19323.7,5767.1,342.065,56.72
19326.5,5765.2,342.098,56.73
19329.4,5763.29,342.13,56.74
19332.2,5761.39,342.163,56.75
19335,5759.48,342.196,56.76
19337.9,5757.58,342.228,56.77
19340.7,5755.67,342.261,56.78
19343.6,5753.76,342.294,56.79
19346.4,5751.85,342.327,56.8
19349.3,5749.94,342.359,56.81
19352.1,5748.03,342.392,56.82
19355,5746.12,342.425,56.83
19357.8,5744.21,342.457,56.84
19360.7,5742.29,342.49,56.85
19363.5,5740.38,342.523,56.86
19366.3,5738.47,342.555,56.87
19369.2,5736.55,342.588,56.88
19372,5734.63,342.621,56.89
19374.9,5732.72,342.653,56.9
19377.7,5730.8,342.686,56.91
19380.6,5728.88,342.719,56.92
19383.4,5726.96,342.751,56.93
19386.2,5725.04,342.784,56.94
19389.1,5723.11,342.817,56.95
19391.9,5721.19,342.85,56.96
19394.8,5719.27,342.882,56.97
19397.6,5717.34,342.915,56.98
19400.5,5715.42,342.948,56.99
19403.3,5713.49,342.98,57
19406.1,5711.56,343.013,57.01
19409,5709.64,343.046,57.02
19411.8,5707.71,343.079,57.03
19414.7,5705.78,343.111,57.04
19417.5,5703.85,343.144,57.05
19420.3,5701.92,343.177,57.06
19423.2,5699.98,343.21,57.07
19426,5698.05,343.242,57.08
19428.9,5696.12,343.275,57.09
19431.7,5694.18,343.308,57.1
19434.5,5692.25,343.34,57.11
19437.4,5690.31,343.373,57.12
19440.2,5688.37,343.406,57.13
19443.1,5686.44,343.438,57.14
19445.9,5684.5,343.471,57.15
19448.7,5682.56,343.504,57.16
19451.6,5680.62,343.536,57.17
19454.4,5678.67,343.569,57.18
19457.3,5676.73,343.602,57.19
19460.1,5674.79,343.634,57.2
19462.9,5672.84,343.667,57.21
19465.8,5670.9,343.7,57.22
19468.6,5668.95,343.733,57.23
19471.4,5667.01,343.765,57.24
19474.3,5665.06,343.798,57.25
19477.1,5663.11,343.831,57.26
19480,5661.16,343.863,57.27
19482.8,5659.21,343.896,57.28
19485.6,5657.26,343.929,57.29
19488.5,5655.31,343.962,57.3
